,batteryPercentageState,powerConsumption,powerFeedIn,powerProduction,powerPurchased,powerSelfConsumption,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,visibility,windBearing,windSpeed
2017-06-22 05:09:45,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 05:14:45,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 05:15:00,,1452.2947,0.0,0.0,1466.2947,0.0,,,,,,,,,,,,,,
2017-06-22 05:19:45,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 05:24:45,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 05:29:45,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 05:30:00,,1389.6205,0.0,0.0,1396.9537,0.0,,,,,,,,,,,,,,
2017-06-22 05:34:45,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 05:39:44,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 05:44:44,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 05:45:00,,1057.0477,0.0,20.0,1040.3811,20.0,,,,,,,,,,,,,,
2017-06-22 05:49:44,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 05:54:44,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 05:59:44,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 06:00:00,,992.0325300000001,0.0,136.66666999999998,855.36584,136.66666999999998,75.76,0.26,67.03,0.76,partly-cloudy-night,0.0014,0.14,rain,1014.81,Partly Cloudy,74.97,10.0,46.0,7.79
2017-06-22 06:04:43,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 06:09:43,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 06:14:42,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 06:15:00,,1227.7892,0.0,277.66666000000004,950.1225,277.66666000000004,,,,,,,,,,,,,,
2017-06-22 06:19:42,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 06:24:42,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 06:29:42,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 06:30:00,,922.7837,0.0,485.66666,437.11703,485.66666,,,,,,,,,,,,,,
2017-06-22 06:34:42,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 06:39:42,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 06:44:41,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 06:45:00,,1108.6298,36.652695,1082.6666,62.615840000000006,1082.6666,,,,,,,,,,,,,,
2017-06-22 06:49:41,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 06:54:41,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 06:59:41,9.96606,,,,,,,,,,,,,,,,,,,
2017-06-22 07:00:00,,902.2828400000001,14.383788000000001,916.6667,0.0,902.2828400000001,74.48,0.08,65.36,0.75,clear-night,0.0,0.0,,1015.15,Clear,73.88,10.0,46.0,6.63
2017-06-22 07:04:41,10.104906,,,,,,,,,,,,,,,,,,,
2017-06-22 07:09:41,10.475162,,,,,,,,,,,,,,,,,,,
2017-06-22 07:14:41,10.968836999999999,,,,,,,,,,,,,,,,,,,
2017-06-22 07:15:00,,757.6339,5.2343545,737.6667,25.2016,737.6667,,,,,,,,,,,,,,
2017-06-22 07:19:40,11.292810000000001,,,,,,,,,,,,,,,,,,,
2017-06-22 07:24:40,11.369947,,,,,,,,,,,,,,,,,,,
2017-06-22 07:29:40,11.987041,,,,,,,,,,,,,,,,,,,
2017-06-22 07:30:00,,940.7161,87.44055,735.0,293.15668,735.0,,,,,,,,,,,,,,
2017-06-22 07:34:40,12.002467999999999,,,,,,,,,,,,,,,,,,,
2017-06-22 07:39:40,12.002467999999999,,,,,,,,,,,,,,,,,,,
2017-06-22 07:44:40,12.403578999999999,,,,,,,,,,,,,,,,,,,
2017-06-22 07:45:00,,805.45276,20.711664000000003,826.0,0.16441281,805.45276,,,,,,,,,,,,,,
2017-06-22 07:49:39,13.221228,,,,,,,,,,,,,,,,,,,
2017-06-22 07:54:39,14.94909,,,,,,,,,,,,,,,,,,,
2017-06-22 07:59:39,17.1552,,,,,,,,,,,,,,,,,,,
2017-06-22 08:00:00,,834.883,11.426337,657.6667,188.64264,657.6667,74.42,0.12,65.84,0.76,clear-night,0.0,0.0,,1015.58,Clear,73.76,10.0,52.0,5.26
2017-06-22 08:04:39,18.991053,,,,,,,,,,,,,,,,,,,
2017-06-22 08:09:39,20.672632,,,,,,,,,,,,,,,,,,,
2017-06-22 08:14:39,22.585620000000002,,,,,,,,,,,,,,,,,,,
2017-06-22 08:15:00,,987.5412,2.018163,954.3333,35.226017,954.3333,,,,,,,,,,,,,,
2017-06-22 08:19:38,24.45233,,,,,,,,,,,,,,,,,,,
2017-06-22 08:24:38,26.457884000000004,,,,,,,,,,,,,,,,,,,
2017-06-22 08:29:38,28.077753,,,,,,,,,,,,,,,,,,,
2017-06-22 08:30:00,,952.3431400000001,64.44720500000001,1011.6667,5.1236672,952.3431400000001,,,,,,,,,,,,,,
2017-06-22 08:34:38,29.512496999999996,,,,,,,,,,,,,,,,,,,
2017-06-22 08:39:38,31.348349,,,,,,,,,,,,,,,,,,,
2017-06-22 08:44:38,32.844803000000006,,,,,,,,,,,,,,,,,,,
2017-06-22 08:45:00,,974.88544,308.0991,1254.3334,27.6512,974.88544,,,,,,,,,,,,,,
2017-06-22 08:49:38,34.834927,,,,,,,,,,,,,,,,,,,
2017-06-22 08:54:38,37.07189,,,,,,,,,,,,,,,,,,,
2017-06-22 08:59:37,39.86424,,,,,,,,,,,,,,,,,,,
2017-06-22 09:00:00,,1284.4055,1.2560628999999999,1278.3334,7.328216599999999,1278.3334,73.03,0.1,64.83,0.77,clear-night,0.0,0.0,,1015.68,Clear,72.46,10.0,65.0,3.89
2017-06-22 09:04:37,42.070347,,,,,,,,,,,,,,,,,,,
2017-06-22 09:09:37,44.970688,,,,,,,,,,,,,,,,,,,
2017-06-22 09:14:37,45.26381,,,,,,,,,,,,,,,,,,,
2017-06-22 09:15:00,,1106.6589999999999,126.074425,1150.6666,81.066795,1106.6589999999999,,,,,,,,,,,,,,
2017-06-22 09:19:37,46.081455,,,,,,,,,,,,,,,,,,,
2017-06-22 09:24:37,49.24406,,,,,,,,,,,,,,,,,,,
2017-06-22 09:29:36,52.26782,,,,,,,,,,,,,,,,,,,
2017-06-22 09:30:00,,1211.2158,12.176727,881.0,421.72585999999995,881.0,,,,,,,,,,,,,,
2017-06-22 09:34:36,55.430424,,,,,,,,,,,,,,,,,,,
2017-06-22 09:39:36,57.852516,,,,,,,,,,,,,,,,,,,
2017-06-22 09:44:36,58.11478,,,,,,,,,,,,,,,,,,,
2017-06-22 09:45:00,,1221.7363,317.63748,1517.0,22.37375,1221.7363,,,,,,,,,,,,,,
2017-06-22 09:49:36,60.398026,,,,,,,,,,,,,,,,,,,
2017-06-22 09:54:36,63.838319999999996,,,,,,,,,,,,,,,,,,,
2017-06-22 09:59:36,67.3249,,,,,,,,,,,,,,,,,,,
2017-06-22 10:00:00,,1269.2827,0.0,1261.0,8.282694000000001,1261.0,72.72,0.15,63.88,0.75,clear-night,0.0,0.0,,1015.37,Clear,72.27,10.0,67.0,5.09
2017-06-22 10:04:35,70.950325,,,,,,,,,,,,,,,,,,,
2017-06-22 10:09:35,74.56031999999999,,,,,,,,,,,,,,,,,,,
2017-06-22 10:14:35,78.00062,,,,,,,,,,,,,,,,,,,
2017-06-22 10:15:00,,974.0805,219.91946000000002,1199.3334,0.0,974.0805,,,,,,,,,,,,,,
2017-06-22 10:19:35,81.74946,,,,,,,,,,,,,,,,,,,
2017-06-22 10:24:35,84.58809000000001,,,,,,,,,,,,,,,,,,,
2017-06-22 10:29:35,88.10552,,,,,,,,,,,,,,,,,,,
2017-06-22 10:30:00,,1533.2002,742.79974,2275.0,0.0,1533.2002,,,,,,,,,,,,,,
2017-06-22 10:34:35,91.97778000000001,,,,,,,,,,,,,,,,,,,
2017-06-22 10:39:34,95.7112,,,,,,,,,,,,,,,,,,,
2017-06-22 10:44:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 10:45:00,,1116.0741,3569.2593,4673.0,0.0,1116.0741,,,,,,,,,,,,,,
2017-06-22 10:49:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 10:54:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 10:59:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 11:00:00,,1237.7596,2500.2402,3738.0,0.0,1237.7596,72.42,0.07,64.92,0.79,clear-night,0.0,0.0,,1014.94,Clear,71.83,10.0,61.0,6.43
2017-06-22 11:04:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 11:09:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 11:14:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 11:15:00,,1622.1866,2073.1465,3695.3333,0.0,1622.1866,,,,,,,,,,,,,,
2017-06-22 11:19:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 11:24:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 11:29:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 11:30:00,,1146.0443,1498.9557,2645.0,0.0,1146.0443,,,,,,,,,,,,,,
2017-06-22 11:34:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 11:39:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 11:44:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 11:45:00,,1215.8035,1649.5299,2868.6667,0.0,1215.8035,,,,,,,,,,,,,,
2017-06-22 11:49:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 11:54:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 11:59:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 12:00:00,,1425.8672,1005.4662,2431.3333,0.0,1425.8672,72.28,0.29,64.51,0.78,partly-cloudy-night,0.0,0.0,,1014.6,Partly Cloudy,71.74,10.0,35.0,5.7
2017-06-22 12:04:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 12:09:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 12:14:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 12:15:00,,1288.4824,2745.1843,4025.6667,0.0,1288.4824,,,,,,,,,,,,,,
2017-06-22 12:19:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 12:24:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 12:29:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 12:30:00,,980.553,3298.1138,4278.6665,0.0,980.553,,,,,,,,,,,,,,
2017-06-22 12:34:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 12:39:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 12:44:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 12:45:00,,1384.8597,3295.8070000000002,4680.6665,0.0,1384.8597,,,,,,,,,,,,,,
2017-06-22 12:49:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 12:54:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 12:59:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 13:00:00,,1076.6403,2917.6929999999998,3994.3333,0.0,1076.6403,71.64,0.06,64.63,0.8,clear-night,0.0,0.0,,1014.21,Clear,71.06,10.0,35.0,3.89
2017-06-22 13:04:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 13:09:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 13:14:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 13:15:00,,1184.1074,3617.8926,4802.0,0.0,1184.1074,,,,,,,,,,,,,,
2017-06-22 13:19:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 13:24:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 13:29:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 13:30:00,,1122.8761,2501.7905,3624.6667,0.0,1122.8761,,,,,,,,,,,,,,
2017-06-22 13:34:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 13:39:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 13:44:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 13:45:00,,1089.9175,1938.0825,3031.6667,0.0,1089.9175,,,,,,,,,,,,,,
2017-06-22 13:49:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 13:54:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 13:59:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 14:00:00,,1148.4154,3370.2512,4518.6665,0.0,1148.4154,71.68,0.07,64.82,0.81,clear-night,0.0,0.0,,1014.05,Clear,71.08,10.0,26.0,4.1
2017-06-22 14:04:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 14:09:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 14:14:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 14:15:00,,1330.7719,2142.5615,3473.3333,0.0,1330.7719,,,,,,,,,,,,,,
2017-06-22 14:19:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 14:24:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 14:29:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 14:30:00,,1139.7487,3161.2512,4301.0,0.0,1139.7487,,,,,,,,,,,,,,
2017-06-22 14:34:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 14:39:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 14:44:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 14:45:00,,902.6687599999999,1462.2952,2343.0,21.963896,902.6687599999999,,,,,,,,,,,,,,
2017-06-22 14:49:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 14:54:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 14:59:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 15:00:00,,1339.1875,2555.4792,3894.6667,0.0,1339.1875,71.15,0.05,63.19,0.77,clear-night,0.0,0.0,,1014.17,Clear,70.75,10.0,40.0,3.97
2017-06-22 15:04:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 15:09:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 15:14:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 15:15:00,,899.56146,2720.4385,3620.0,0.0,899.56146,,,,,,,,,,,,,,
2017-06-22 15:19:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 15:24:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 15:29:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 15:30:00,,731.63367,2404.6997,3136.3333,0.0,731.63367,,,,,,,,,,,,,,
2017-06-22 15:34:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 15:39:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 15:44:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 15:45:00,,868.7783,2283.8884,3150.3333,0.0,868.7783,,,,,,,,,,,,,,
2017-06-22 15:49:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 15:54:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 15:59:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 16:00:00,,1121.8871,1796.7795,2918.6667,0.0,1121.8871,71.61,0.2,62.92,0.75,clear-day,0.0,0.0,,1014.43,Clear,71.26,10.0,24.0,5.37
2017-06-22 16:04:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 16:09:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 16:14:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 16:15:00,,747.5498,2897.7834,3645.3333,0.0,747.5498,,,,,,,,,,,,,,
2017-06-22 16:19:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 16:24:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 16:29:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 16:30:00,,907.8446,1358.8220000000001,2266.6667,0.0,907.8446,,,,,,,,,,,,,,
2017-06-22 16:34:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 16:39:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 16:44:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 16:45:00,,1023.9719,418.4189,1407.0,35.390840000000004,1023.9719,,,,,,,,,,,,,,
2017-06-22 16:49:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 16:54:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 16:59:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 17:00:00,,877.942,807.2818599999999,1679.6666,5.557256,877.942,73.79,0.22,63.94,0.72,clear-day,0.0,0.0,,1014.89,Clear,73.35,8.85,34.0,7.85
2017-06-22 17:04:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 17:09:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 17:14:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 17:15:00,,840.0931,0.0,827.6667,12.426389,827.6667,,,,,,,,,,,,,,
2017-06-22 17:19:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 17:24:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 17:29:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 17:30:00,,1024.827,1.4444937,1019.0,7.2715354,1019.0,,,,,,,,,,,,,,
2017-06-22 17:34:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 17:39:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 17:44:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-22 17:45:00,,872.0539,0.0,852.0,20.053910000000002,852.0,,,,,,,,,,,,,,
2017-06-22 17:49:21,93.11729,,,,,,,,,,,,,,,,,,,
2017-06-22 17:54:21,92.34568,,,,,,,,,,,,,,,,,,,
2017-06-22 17:59:21,91.55864,,,,,,,,,,,,,,,,,,,
2017-06-22 18:00:00,,1473.4924,2.1845295,1280.3334,195.3436,1280.3334,76.32,0.3,64.53,0.68,partly-cloudy-day,0.0053,0.11,rain,1015.27,Partly Cloudy,75.84,9.39,25.0,9.97
2017-06-22 18:04:21,89.799385,,,,,,,,,,,,,,,,,,,
2017-06-22 18:09:21,88.42593000000001,,,,,,,,,,,,,,,,,,,
2017-06-22 18:14:21,86.820984,,,,,,,,,,,,,,,,,,,
2017-06-22 18:15:00,,1472.6421,123.02457,1587.3334,0.0,1472.6421,,,,,,,,,,,,,,
2017-06-22 18:19:20,85.24691,,,,,,,,,,,,,,,,,,,
2017-06-22 18:24:20,82.9321,,,,,,,,,,,,,,,,,,,
2017-06-22 18:29:20,81.25,,,,,,,,,,,,,,,,,,,
2017-06-22 18:30:00,,2577.7722,3.548518,2148.0,433.3206,2148.0,,,,,,,,,,,,,,
2017-06-22 18:34:20,78.93519,,,,,,,,,,,,,,,,,,,
2017-06-22 18:39:20,76.09568,,,,,,,,,,,,,,,,,,,
2017-06-22 18:44:20,73.765434,,,,,,,,,,,,,,,,,,,
2017-06-22 18:45:00,,1163.8799,4.916555000000001,1163.3334,5.4631143,1163.3334,,,,,,,,,,,,,,
2017-06-22 18:49:19,71.79012,,,,,,,,,,,,,,,,,,,
2017-06-22 18:54:19,70.29321,,,,,,,,,,,,,,,,,,,
2017-06-22 18:59:19,68.796295,,,,,,,,,,,,,,,,,,,
2017-06-22 19:00:00,,1123.2057,6.8578515,1129.3334,0.730217,1123.2057,78.67,0.27,63.03,0.59,partly-cloudy-day,0.0,0.0,,1015.26,Partly Cloudy,78.34,9.88,26.0,6.4
2017-06-22 19:04:19,66.77469,,,,,,,,,,,,,,,,,,,
2017-06-22 19:09:19,65.354935,,,,,,,,,,,,,,,,,,,
2017-06-22 19:14:19,63.90432,,,,,,,,,,,,,,,,,,,
2017-06-22 19:15:00,,956.0517,1.9397506999999998,955.6667,2.3247883,955.6667,,,,,,,,,,,,,,
2017-06-22 19:19:19,62.731480000000005,,,,,,,,,,,,,,,,,,,
2017-06-22 19:24:18,61.40432,,,,,,,,,,,,,,,,,,,
2017-06-22 19:29:18,60.12345500000001,,,,,,,,,,,,,,,,,,,
2017-06-22 19:30:00,,893.47345,11.445979,904.6667,0.25276694,893.47345,,,,,,,,,,,,,,
2017-06-22 19:34:18,58.919754000000005,,,,,,,,,,,,,,,,,,,
2017-06-22 19:39:18,57.746914000000004,,,,,,,,,,,,,,,,,,,
2017-06-22 19:44:18,56.589507999999995,,,,,,,,,,,,,,,,,,,
2017-06-22 19:45:00,,1021.753,5.0667114,1021.3333,5.486374,1021.3333,,,,,,,,,,,,,,
2017-06-22 19:49:18,55.385803,,,,,,,,,,,,,,,,,,,
2017-06-22 19:54:18,54.135803,,,,,,,,,,,,,,,,,,,
2017-06-22 19:59:17,52.36111,,,,,,,,,,,,,,,,,,,
2017-06-22 20:00:00,,1133.3224,4.7321725,1134.3334,3.7212677000000003,1133.3224,81.37,0.24,63.19,0.57,clear-day,0.0,0.0,,1015.08,Clear,79.9,10.0,27.0,9.2
2017-06-22 20:04:17,50.987656,,,,,,,,,,,,,,,,,,,
2017-06-22 20:09:17,49.706790000000005,,,,,,,,,,,,,,,,,,,
2017-06-22 20:14:17,48.24074,,,,,,,,,,,,,,,,,,,
2017-06-22 20:15:00,,1287.6368,3.0102947,1285.6666,4.9804177,1285.6666,,,,,,,,,,,,,,
2017-06-22 20:19:17,46.574073999999996,,,,,,,,,,,,,,,,,,,
2017-06-22 20:24:17,44.93827,,,,,,,,,,,,,,,,,,,
2017-06-22 20:29:16,43.24074,,,,,,,,,,,,,,,,,,,
2017-06-22 20:30:00,,1471.9318,23.408178,1494.3334,1.0065867,1471.9318,,,,,,,,,,,,,,
2017-06-22 20:34:16,41.373455,,,,,,,,,,,,,,,,,,,
2017-06-22 20:39:16,39.583332,,,,,,,,,,,,,,,,,,,
2017-06-22 20:44:16,37.808643,,,,,,,,,,,,,,,,,,,
2017-06-22 20:45:00,,1268.6564,2.9455414,1267.0,4.6019745,1267.0,,,,,,,,,,,,,,
2017-06-22 20:49:16,35.941357,,,,,,,,,,,,,,,,,,,
2017-06-22 20:54:16,34.197533,,,,,,,,,,,,,,,,,,,
2017-06-22 20:59:15,32.546295,,,,,,,,,,,,,,,,,,,
2017-06-22 21:00:00,,1193.0596,1.4670191000000001,1193.0,0.5265255,1193.0,83.67,0.28,64.66,0.56,partly-cloudy-day,0.0,0.0,,1014.95,Partly Cloudy,81.97,10.0,36.0,10.06
2017-06-22 21:01:53,31.743828000000004,,,,,,,,,,,,,,,,,,,
2017-06-22 21:04:59,30.864196999999997,,,,,,,,,,,,,,,,,,,
2017-06-22 21:10:00,29.19753,,,,,,,,,,,,,,,,,,,
2017-06-22 21:15:00,27.530865000000002,1481.6873,34.31269,1517.6666,0.0,1481.6873,,,,,,,,,,,,,,
2017-06-22 21:19:59,25.648148000000003,,,,,,,,,,,,,,,,,,,
2017-06-22 21:24:59,23.53395,,,,,,,,,,,,,,,,,,,
2017-06-22 21:29:59,21.867285,,,,,,,,,,,,,,,,,,,
2017-06-22 21:30:00,,1225.8365,0.0,1201.3334,6.169857,1201.3334,,,,,,,,,,,,,,
2017-06-22 21:34:59,20.293210000000002,,,,,,,,,,,,,,,,,,,
2017-06-22 21:39:59,18.82716,,,,,,,,,,,,,,,,,,,
2017-06-22 21:44:58,17.098766,,,,,,,,,,,,,,,,,,,
2017-06-22 21:45:00,,1305.2435,0.0,1297.6666,7.576956299999999,1297.6666,,,,,,,,,,,,,,
2017-06-22 21:49:58,15.385801999999998,,,,,,,,,,,,,,,,,,,
2017-06-22 21:54:58,13.626543,,,,,,,,,,,,,,,,,,,
2017-06-22 21:59:58,11.944445,,,,,,,,,,,,,,,,,,,
2017-06-22 22:00:00,,1352.1975,0.0,505.0,819.86414,505.0,82.92,0.23,63.19,0.54,clear-day,0.0,0.0,,1014.5,Clear,81.64,10.0,29.0,10.42
2017-06-22 22:04:58,10.385802,,,,,,,,,,,,,,,,,,,
2017-06-22 22:09:58,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 22:14:58,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 22:15:00,,1303.8251,0.0,0.0,1315.1584,0.0,,,,,,,,,,,,,,
2017-06-22 22:19:58,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 22:24:57,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 22:29:57,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 22:30:00,,1262.9822,0.0,0.0,1276.6489,0.0,,,,,,,,,,,,,,
2017-06-22 22:34:57,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 22:39:57,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 22:44:56,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 22:45:00,,1430.4578,0.0,0.0,1444.7910000000002,0.0,,,,,,,,,,,,,,
2017-06-22 22:49:56,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 22:54:56,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 22:59:56,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 23:00:00,,1141.7189,0.0,0.0,1153.7189,0.0,81.93,0.27,64.56,0.59,partly-cloudy-day,0.0,0.0,,1014.17,Partly Cloudy,80.19,10.0,29.0,10.09
2017-06-22 23:04:56,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 23:09:56,9.969136,,,,,,,,,,,,,,,,,,,
2017-06-22 23:14:56,9.749691,,,,,,,,,,,,,,,,,,,
2017-06-22 23:15:00,,1437.8822,0.0,0.0,1457.8822,0.0,,,,,,,,,,,,,,
2017-06-22 23:19:56,9.556208999999999,,,,,,,,,,,,,,,,,,,
2017-06-22 23:24:56,9.409765,,,,,,,,,,,,,,,,,,,
2017-06-22 23:29:55,9.293335,,,,,,,,,,,,,,,,,,,
2017-06-22 23:30:00,,1042.03,0.0,0.0,1042.3634,0.0,,,,,,,,,,,,,,
2017-06-22 23:34:55,9.227433999999999,,,,,,,,,,,,,,,,,,,
2017-06-22 23:39:55,9.154167,,,,,,,,,,,,,,,,,,,
2017-06-22 23:44:55,9.145682,,,,,,,,,,,,,,,,,,,
2017-06-22 23:45:00,,1291.1272,0.0,0.0,1301.7938,0.0,,,,,,,,,,,,,,
2017-06-22 23:49:55,9.163962,,,,,,,,,,,,,,,,,,,
2017-06-22 23:54:55,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-22 23:59:54,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 00:00:00,,1223.9276,0.0,0.0,1242.261,0.0,83.33,0.31,65.38,0.58,partly-cloudy-day,0.0,0.0,,1013.65,Partly Cloudy,81.39,10.0,31.0,11.37
2017-06-23 00:04:54,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 00:09:54,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 00:14:54,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 00:15:00,,1224.5284,0.0,0.0,1233.1951,0.0,,,,,,,,,,,,,,
2017-06-23 00:19:54,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 00:24:54,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 00:29:53,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 00:30:00,,1185.2924,0.0,0.0,1196.9589999999998,0.0,,,,,,,,,,,,,,
2017-06-23 00:34:53,10.237802,,,,,,,,,,,,,,,,,,,
